,annotation,id,name,parents,steps,tags
1043,,9ba7796c075f16a6,Workflow constructed from history 'Peak overlaps 23sept2013',"{2: [], 3: [2], 4: [3]}","[gops_intersect_1, Count1, barchart_gnuplot]",
1044,,9285036bddaddccc,"Intersect, Count, Bar Chart","{2: [], 3: [2], 4: [3], 5: [4]}","[gops_intersect_1, Count1, tp_sort_header_tool, barchart_gnuplot]",
1045,,91635168079515d6,EndUMR_TES_Workflow_R'',"{2: [], 3: [2], 4: [3], 5: [4], 6: [5], 7: [6]}","[deeptools_compute_matrix, deeptools_plot_profile, DatamashTranspose, Cut1, tp_tail_tool, Show beginning1]",
1046,,9a2c8127d887d9e5,Exome Pre-processing with BWA,"{2: [], 3: [2], 4: [3], 5: [4]}","[bwa_mem, sam_to_bam, rgPicardMarkDups, picard_ReorderSam]",
1047,,95959c500e8a67ce,Workflow constructed from history 'History_1',"{2: [], 3: [2]}","[gops_intersect_1, Grouping1]",
1048,,9f2de5e0c3d8fe30,GalaxyIntroduction_extraction,"{2: [], 3: [], 4: [2], 5: [4], 6: [5], 7: [3, 6], 8: [7]}","[tp_replace_in_column, get_flanks1, tp_replace_in_column, tp_replace_in_column, CONVERTER_interval_to_bed_0, gops_intersect_1, Grouping1]",
1049,,95664a66aadf19c7,Workflow constructed from history 'handson_workshop',"{10: [], 11: [], 12: [], 13: [12], 14: [13], 15: [13], 16: [13]}","[fastqc, fastqc, tophat2, htseq_count, sort1, sort1, tp_sort_header_tool]",
1050,,9300e6dff8f4d35d,clustersuche blast 3 proteins,"{3: [], 4: [], 5: [], 6: [3], 7: [4], 8: [5], 9: [6], 10: [6], 11: [7], 12: [7], 13: [8], 14: [8], 15: [9], 16: [11], 17: [13], 18: [10, 15], 19: [16, 12], 20: [17, 14], 21: [18, 19], 22: [20, 21], 23: [22]}","[ncbi_blastp_wrapper, ncbi_blastp_wrapper, ncbi_blastp_wrapper, tp_cut_tool, tp_cut_tool, tp_cut_tool, regex_replace, tp_cut_tool, regex_replace, tp_cut_tool, regex_replace, tp_cut_tool, regex_replace, regex_replace, regex_replace, Paste1, Paste1, Paste1, comp1, comp1, Count1]",
1051,,9c6fb79f12940ad4,DeSeq2 Experiment vs Control BAM Dataset Lists,"{3: [], 4: [], 5: [3, 4], 6: [5]}","[htseq_count, htseq_count, deseq2, Filter1]",
1052,,9c6a6d7f879c0b86,Intersect DMR,"{2: [], 3: [], 4: [], 5: [], 6: [2, 4], 7: [3, 5], 8: [4, 6], 9: [5, 7], 10: [8, 6], 11: [9, 7], 12: [10, 11]}","[Filter1, Filter1, Filter1, Filter1, bedtools_intersectbed_bam, bedtools_intersectbed_bam, bedtools_intersectbed_bam, bedtools_intersectbed_bam, Paste1, Paste1, cat1]",
1053,,9ebcf1623082d5a5,'4RW406AMK6Y' limpieza,"{2: [], 3: [], 4: [2], 5: [3], 6: [4, 5]}","[cshl_fastq_quality_filter, cshl_fastq_quality_filter, cshl_fastx_trimmer, cshl_fastx_trimmer, trimmomatic]",
1054,,973463c07355f055,Copy of Metagenomics assembly workflow,"{4: [], 5: []}","[quast, bowtie2]",
1055,,9275d0c90a8713d6,Structural annotation of Prokaryotes I,"{2: [], 3: [], 4: [], 5: [], 6: [], 7: [6]}","[seq_composition, EMBOSS: geecee41, aragorn_trna, trnascan, glimmer_knowlegde-based, rmcontamination]",
1056,,98eb8efe7287d135,44_steps_20bp_bedgraph_new_upstream_with_strand,"{2: [], 3: [], 4: [2], 5: [3], 6: [2, 3], 7: [4], 8: [3, 4], 9: [5], 10: [6], 11: [7], 12: [3, 7], 13: [8], 14: [9], 15: [10, 2], 16: [11], 17: [3, 11], 18: [12], 19: [4, 13], 20: [14], 21: [15], 22: [16], 23: [16, 3], 24: [17], 25: [18, 7], 26: [19], 27: [20], 28: [21], 29: [22], 30: [3, 22], 31: [23], 32: [24, 11], 33: [25], 34: [26], 35: [27], 36: [28], 37: [29], 38: [3, 29], 39: [30], 40: [16, 31], 41: [32], 42: [33], 43: [34], 44: [35], 45: [36], 46: [37], 47: [3, 37], 48: [38], 49: [22, 39], 50: [40], 51: [41], 52: [42], 53: [43], 54: [44], 55: [45], 56: [46], 57: [3, 46], 58: [47], 59: [48, 29], 60: [49], 61: [50], 62: [51], 63: [52], 64: [53], 65: [56], 66: [56, 3], 67: [57], 68: [58, 37], 69: [59], 70: [60], 71: [61], 72: [62], 73: [63], 74: [65], 75: [65, 3], 76: [66], 77: [67, 46], 78: [68], 79: [69], 80: [70], 81: [71], 82: [72], 83: [74], 84: [74, 3], 85: [75], 86: [56, 76], 87: [77], 88: [78], 89: [79], 90: [80], 91: [81], 92: [83], 93: [3, 83], 94: [84], 95: [65, 85], 96: [86], 97: [87], 98: [88], 99: [89], 100: [90], 101: [92], ...}","[get_flanks1, addValue, get_flanks1, gops_intersect_1, gops_intersect_1, get_flanks1, gops_intersect_1, Add_a_column1, Add_a_column1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, gops_join_1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Add_a_column1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, addValue, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Add_a_column1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, ...]",
1057,,988cc669a533340f,Aug17_openms2.2_double_TAILS,"{2: [], 3: [2], 4: [3], 5: [3], 6: [4], 7: [5], 8: [], 9: [8], 10: [9], 11: [10], 12: [11], 13: [2, 12], 14: [13], 15: [14], 16: [15], 17: [16]}","[FeatureFinderMultiplex, HighResPrecursorMassCorrector, MSGFPlusAdapter, MSGFPlusAdapter, PeptideIndexer, PeptideIndexer, IDMerger, ConsensusID, PeptideIndexer, FalseDiscoveryRate, IDFilter, IDMapper, IDConflictResolver, FileFilter, FileMerger, MzTabExporter]",TAILS
1058,,92a0609deda322a6,Cardiac TF ChiP-Seq datamatrix for R on given bigwigs and intervalls,"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: [], 11: [], 12: [], 13: [], 14: [], 15: [], 16: [0], 17: [1], 18: [2], 19: [3], 20: [4], 21: [5], 22: [6], 23: [7], 24: [8], 25: [9], 26: [10], 27: [11], 28: [12], 29: [13], 30: [15], 31: [16], 32: [17], 33: [18], 34: [19], 35: [20], 36: [21], 37: [22], 38: [23], 39: [24], 40: [25], 41: [26], 42: [27], 43: [28], 44: [29], 45: [31], 46: [32], 47: [33], 48: [34], 49: [35], 50: [36], 51: [37], 52: [38], 53: [39], 54: [40], 55: [41], 56: [42], 57: [43], 58: [44], 59: [46, 47], 60: [59, 52], 61: [48, 60], 62: [45, 61], 63: [53, 62], 64: [49, 63], 65: [64, 57], 66: [65, 55], 67: [56, 66], 68: [67, 54], 69: [68, 30], 70: [50, 69], 71: [51, 70], 72: [58, 71], 73: [72]}","[deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, DatamashTranspose, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, Cut1, DatamashTranspose, DatamashTranspose, DatamashTranspose, DatamashTranspose, DatamashTranspose, DatamashTranspose, DatamashTranspose, DatamashTranspose, DatamashTranspose, DatamashTranspose, DatamashTranspose, DatamashTranspose, DatamashTranspose, DatamashTranspose, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Paste1, Paste1, Paste1, Paste1, Paste1, Paste1, Paste1, Paste1, Paste1, Paste1, Paste1, Paste1, Paste1, Paste1, tp_tail_tool]",
1059,,913dd8c9e6c39e44,Copy of ASaiM - Shotgun workflow,"{1: [], 2: [], 3: [2], 4: [3], 5: [3], 6: [4], 7: [4], 8: [4], 9: [4, 5], 10: [7], 11: [8], 12: [9, 4], 13: [9, 4], 14: [9], 15: [9], 16: [11]}","[fastqc, trim_galore, vsearch_dereplication, metaphlan2, bg_sortmerna, format_metaphlan2_output, metaphlan2krona, export2graphlan, humann2, taxonomy_krona_chart, graphlan_annotate, combine_metaphlan2_humann2, combine_metaphlan2_humann2, humann2_genefamilies_genus_level, group_humann2_uniref_abundances_to_go, graphlan]",ASaiM
1060,,94ce16b542c36348,BACKUP of 'Workflow constructed from history 'Create peptide list for MSI'',"{0: [], 3: [0], 4: [], 5: [4], 6: [5], 7: [6], 8: [7], 9: [8], 10: [9], 11: [10, 7]}","[dbbuilder, fasta2tab, tp_easyjoin_tool, tab2fasta, Digestor, fasta2tab, Cut1, MassCalculator, tp_tail_tool, Paste1]",
1061,,9ead507bb78b1705,Workflow constructed from history 'Galaxy Introduction - testcase',"{2: [], 3: [2]}","[gops_intersect_1, Grouping1]",
1062,,93786267feedcc6e,Workflow constructed from history 'Introduction',"{2: [], 3: [2], 4: [3], 5: [4]}","[get_flanks1, gops_intersect_1, Count1, barchart_gnuplot]",
1063,,925b35b33820c8ef,Pre-CYP,"{1: [], 2: [1], 3: [1], 4: [2], 5: [3], 6: [4], 7: [5], 8: [6], 9: [7], 10: [8], 11: [9], 12: [10], 13: [11], 14: [12]}","[augustus, Extract_features1, fasta2tab, regex_replace, addValue, regex_replace, cshl_find_and_replace, cshl_find_and_replace, mergeCols1, addValue, Cut1, mergeCols1, tab2fasta, Cut1]",
1064,,9cf3e8becd7a8ca8,"Add ""chr"" at beginning of each line",{1: []},[cshl_awk_tool],
1065,,9206df378bd443db,Workflow constructed from history 'ChIP 2',"{2: [], 3: [], 4: []}","[picard_BamIndexStats, deeptools_bamCoverage, deeptools_bamCompare]",
1066,,937fdcbfa08130d2,Structural annotation of Prokaryotes II,"{0: [], 1: [], 2: [0], 3: [2], 4: [3], 5: [4], 6: [5], 7: [6], 8: [7], 9: [8]}","[rmcontamination, build_ucsc_custom_track_1, EMBOSS: transeq101, fasta2tab, tp_replace_in_column, tp_replace_in_column, Grep1, tp_cut_tool, tp_replace_in_column, tab2fasta]",
1067,,98424f0dd8bcd92f,"Add ""chr"" at beginning of each line",{1: []},[cshl_awk_tool],
1068,,91d0173c18a82fb0,Promoter +/- islands,"{2: [], 3: [], 4: [], 5: [], 6: [], 7: [2], 8: [3], 9: [4], 10: [5]}","[get_flanks1, get_flanks1, get_flanks1, get_flanks1, bedtools_subtractbed, bedtools_subtractbed, bedtools_subtractbed, bedtools_subtractbed, bedtools_subtractbed]",
1069,,9dbf58371486c744,OpenMS: Proteomics Peptide ID from mzML/mzXML,"{2: [], 3: [2], 4: [3]}","[msconvert3_raw, XTandemAdapter, PeptideIndexer]",
1070,,9ac6c2ff86efe77a,Workflow constructed from history 'fresh 23 sep 15 saro',"{2: [], 3: [2], 4: [3], 5: [4], 6: [5]}","[freebayes, vcfallelicprimitives, snpSift_filter, snpSift_annotate, snpEff]",
1071,,90f83a58fb26d47d,sequence1,"{1: [], 2: [], 3: []}","[EMBOSS: geecee41, EMBOSS: revseq82, EMBOSS: getorf42]",
1072,,91eeab817fe5b6db,download_samples,"{1: [], 2: [1]}","[fastq_dump, __FLATTEN__]",
1073,,944b9fcd27c55bcb,TAILS follow up_triple,"{1: [], 2: [1], 3: [2], 4: [3], 5: [4], 6: [5], 7: [6], 8: [7], 9: [8], 10: [9], 11: [10], 12: [11]}","[Filter1, column_remove_by_header, tp_replace_in_column, tp_replace_in_column, tp_replace_in_column, Add_a_column1, datamash_ops, tp_replace_in_column, tp_replace_in_column, Add_a_column1, Add_a_column1, Add_a_column1]",
1074,,91d128e63c0e84b0,Workflow constructed from history 'galaxy introduction',"{2: [], 3: [], 4: [2], 5: [4], 6: [3, 5], 7: [5], 8: [6]}","[tp_replace_in_column, get_flanks1, tp_replace_in_column, cshl_awk_tool, gops_intersect_1, CONVERTER_interval_to_bed_0, Count1]",
1075,,9e04816eaff9d7ef,Workflow constructed from history 'exome sequencing',"{2: [], 3: [2], 4: [3], 5: [4], 6: [5]}","[freebayes, vcfallelicprimitives, snpSift_filter, snpSift_annotate, snpEff]",
1076,,96346c716ddbaf0c,Methylseekr to Bed,"{2: [], 3: [], 4: [2], 5: [3], 6: [4], 7: [5], 8: [6], 9: [7], 10: [7], 11: [8], 12: [9], 13: [10], 14: [11], 15: [12], 16: [13], 17: [14], 18: [15], 19: [16], 20: [17], 21: [18], 22: [19]}","[Remove beginning1, Remove beginning1, addValue, Cut1, addValue, addValue, mergeCols1, Filter1, Filter1, Cut1, Add_a_column1, Add_a_column1, addValue, addValue, addValue, Add_a_column1, mergeCols1, mergeCols1, Cut1, Cut1, Cut1]",
1077,,95a9d1415903433a,MSGFplus_GluC_Low_res_10p_10f,"{2: [], 3: [2], 4: [3], 5: [4], 6: [5]}","[MSGFPlusAdapter, PeptideIndexer, FalseDiscoveryRate, IDFilter, FileInfo]",
1078,,9f6883ab79637ce4,PGR Finder,"{1: [], 2: [], 3: [], 4: []}","[ncbi_rpsblast_wrapper, EMBOSS: fuzztran39, EMBOSS: fuzztran39, EMBOSS: fuzztran39]",
1079,,9b190453379806a0,try again,"{1: [], 2: [], 3: [], 4: [1], 5: [3], 6: [4], 7: [5], 8: [6], 9: [7], 10: [9]}","[ncbi_blastn_wrapper, EMBOSS: backtranseq2, ncbi_blastp_wrapper, random_lines1, random_lines1, tab2fasta, tp_cut_tool, rbc_mafft, uniprot, rbc_mafft]",
1080,,97bff2c5f4556a3c,methyl bed to bigwig,"{1: [], 2: [1], 3: [2], 4: [3]}","[Filter1, Add_a_column1, Cut1, wig_to_bigWig]",
1081,,9cc54f0e6a31c65c,"Add ""chr"" at beginning of each line",{1: []},[cshl_awk_tool],
1082,,9b4aaa5589806912,visualization_of_metatranscriptomic_data,"{1: [], 2: [1], 3: [2], 4: [3]}","[ncbi_blastn_wrapper, Fetch Taxonomic Ranks, lca1, Draw_phylogram]",
1083,,9661a671dedebe7b,Proteomics SAP DB (imported from uploaded file),"{4: [], 5: [], 6: [], 7: [4, 5], 8: [6, 7], 9: [8], 10: [9], 11: [10]}","[Show beginning1, Show beginning1, CONVERTER_gff_to_bed_0, tophat, samtools_mpileup, bcftools_view, snpEff, snpeff_to_peptides]",
1084,,97bed167f37661a5,"Intersect, Count, Bar Chart","{2: [], 3: [2], 4: [3], 5: [4]}","[gops_intersect_1, Count1, tp_sort_header_tool, barchart_gnuplot]",
1085,,92f7f26afee1f96d,SNP calling,"{2: [], 3: [2], 4: [3], 5: [4]}","[vcfallelicprimitives, snpSift_filter, snpEff, snpSift_annotate]",
1086,,93be802e1bf91268,Workflow constructed from history 'Copy of 'neu Input' shared by 'Sebastian.Preissl@pharmakol.uni-freiburg.de' (active items only)',"{4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: [], 11: [], 12: [], 13: [], 14: [], 15: [], 16: [], 17: [], 18: [], 19: [], 20: [], 21: [], 22: [], 23: [], 24: [], 25: [], 26: [], 27: [], 28: [], 29: [], 30: [11], 31: [11], 32: [14], 33: [15], 34: [18], 35: [19], 36: [20], 37: [21], 38: [22], 39: [23], 40: [24], 41: [25], 42: [29], 43: [29], 44: [30], 45: [31], 46: [32], 47: [33], 48: [36], 49: [37], 50: [38], 51: [39], 52: [40], 53: [41], 54: [26, 43], 55: [27, 43], 56: [43, 28], 57: [44], 58: [46], 59: [47], 60: [54], 61: [54], 62: [56], 63: [57], 64: [60], 65: [61], 66: [62], 67: [58, 59, 63]}","[sam_merge2, samtools_sort, samtools_sort, samtools_sort, samtools_sort, samtools_sort, sam_merge2, samtools_rmdup, sam_merge2, gtf_filter_by_attribute_values_list, cufflinks, cufflinks, addValue, Remove_ending, cufflinks, cufflinks, htseq_count, htseq_count, htseq_count, htseq_count, htseq_count, htseq_count, htseq_count, htseq_count, htseq_count, Add_a_column1, cufflinks, cufflinks, Cut1, Cut1, Cut1, Cut1, Add_a_column1, Add_a_column1, Add_a_column1, Add_a_column1, Add_a_column1, Add_a_column1, Cut1, Grouping1, Cut1, Cut1, Remove beginning1, Remove beginning1, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, join1, join1, join1, Remove beginning1, sort1, sort1, Add_a_column1, Add_a_column1, Add_a_column1, sort1, Cut1, Cut1, Cut1, cshl_multijoin]",
1087,,9ff76369d7180fa3,Finding 2 genes close to each other,"{2: [], 3: [], 4: [2], 5: [3], 6: [4], 7: [5], 8: [6], 9: [7], 10: [8], 11: [9], 12: [11], 13: [12], 14: [10, 13], 15: [14], 16: [15]}","[ncbi_tblastn_wrapper, ncbi_tblastn_wrapper, Cut1, Cut1, Add_a_column1, Add_a_column1, Add_a_column1, Add_a_column1, Cut1, Add_a_column1, Add_a_column1, Cut1, gops_intersect_1, sort1, Grouping1]",
1088,,9edfdc04329178bb,uvCLAP_prep_v5_universal_tool_ids,"{4: [], 5: [4], 6: [4], 7: [5], 8: [6], 9: [8], 10: [9], 11: [9, 10, 7], 12: [11], 13: [11]}","[flexbar_no_split, remove_tail.py, remove_tail.py, extract_bcs.py, extract_bcs.py, extract_bcs.py, convert_bc_to_binary_RY.py, flexbar_split_RYYR_bcs, flexbar, flexbar]",
1089,,9a87742090202ba0,imported: Proper unique on a column,"{1: [], 2: [1], 3: [2]}","[Cut1, sort1, cshl_uniq_tool]",
1090,,99d9fc715fac28b2,Copy of 'RNA-seq_paired_align' shared by 'schultesasse@ie-freiburg.mpg.de',"{2: [], 3: [2]}","[trim_galore, hisat2]",
1091,,930c811745a18aac,SingleEnd Patricks Peakcaller Transcendence,"{2: [], 3: [], 4: [2], 5: [2], 6: [3], 7: [4], 8: [7], 9: [8], 10: [9], 11: [10], 12: [11], 13: [12], 14: [13], 15: [14], 16: [5, 15], 17: [6, 15], 18: [15], 19: [16, 17], 20: [19], 21: [20], 22: [18, 21]}","[bamFilter, bamFilter, bedtools_bamtobed, bam_to_sam, bam_to_sam, tp_cat, tp_awk_tool, Filter1, DatamashOps, tp_awk_tool, tp_sort_header_tool, blockbuster, p_clip_peaks, tp_awk_tool, htseq_count, htseq_count, tp_awk_tool, deseq2, tp_sort_header_tool, Filter1, comp1]",
1092,,938bcf907cdd7559,bed2CovTabular_Crick,"{0: [], 1: [0], 2: [1]}","[bedtools_sortbed, bedtools_genomecoveragebed, Cut1]",
1093,,99bb23ffb94d5421,Finding 2 genes close to each other' (blastp),"{2: [], 3: [], 4: [2], 5: [3], 6: [4], 7: [5], 8: [6], 9: [7], 10: [8], 11: [9], 12: [10], 13: [11], 14: [13], 15: [12, 14], 16: [15]}","[ncbi_blastp_wrapper, ncbi_blastp_wrapper, Filter1, Cut1, Cut1, Add_a_column1, Add_a_column1, Add_a_column1, Add_a_column1, Add_a_column1, Cut1, Add_a_column1, Cut1, gops_intersect_1, Grouping1]",
1094,,95e718678d684643,SNP Calling,"{2: [], 3: [2], 4: [3]}","[vcfallelicprimitives, snpSift_filter, snpSift_annotate]",
1095,,96e2008d930b3cc1,CGN_ChIP-UT/inp 'Medip-CQ-to-Heatmap_without-rmdup''',"{7: [], 8: [], 9: [], 10: [], 11: [], 12: [], 13: [], 14: [], 15: [], 16: [9], 17: [12], 18: [9, 14], 19: [9, 14], 20: [9, 14], 21: [9, 14], 22: [14], 23: [12, 14], 24: [12, 14], 25: [12, 14], 26: [12, 14], 27: [19], 28: [19, 21], 29: [25], 30: [25, 26], 31: [27], 32: [28], 33: [29], 34: [30]}","[fastqc, fastqc, bowtie2, fastqc, fastqc, bowtie2, fastqc, bowtie2, fastqc, deeptools_computeGCBias, deeptools_computeGCBias, deeptools_bamFingerprint, deeptools_bamCompare, deeptools_bamCorrelate, macs2_callpeak, deeptools_computeGCBias, deeptools_bamFingerprint, deeptools_bamCorrelate, deeptools_bamCompare, macs2_callpeak, deeptools_computeMatrix, deeptools_computeMatrix, deeptools_computeMatrix, deeptools_computeMatrix, deeptools_heatmapper, deeptools_heatmapper, deeptools_heatmapper, deeptools_heatmapper]",
1096,,9206144d33e21ab5,GenomeAnnotation and Clusterprediction Eukaryotes,"{1: [], 2: [1], 3: [2], 4: [3]}","[rmcontamination, scaffold2fasta, eukaryotic_ncbi_submission, antismash]",
1097,,9b659e69b0bd811a,Fork of 'Secreted Proteins via GO annotation' with Schröder-lysosomes,"{4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: [5], 11: [6], 12: [7], 13: [8], 14: [9], 15: [11, 12], 16: [13, 14], 17: [16, 15], 18: [17, 10], 19: [18, 4], 20: [19]}","[tp_easyjoin_tool, Grep1, get_subontology_from, get_subontology_from, get_subontology_from, get_subontology_from, tp_easyjoin_tool, term_id_vs_term_name, term_id_vs_term_name, term_id_vs_term_name, term_id_vs_term_name, comp1, comp1, tp_easyjoin_tool, comp1, tp_easyjoin_tool, bg_uniq]",
1098,,9ff4c44b9226b82b,Workflow constructed from history 'CAP1 PC',"{2: [], 3: [], 4: [2], 5: [3]}","[join1, join1, sort1, sort1]",
1099,,99b2e99a59e9eca7,overlay,"{0: [], 1: [], 2: [0], 3: [0], 4: [0], 5: [2], 6: [3], 7: [4]}","[join1, Cut1, Cut1, join1, join1, join1, cshl_sort_header, cshl_sort_header]",
1100,,95898d44413dae3c,Workflow constructed from history 'RNA summerschool',"{8: [], 9: [8], 7: []}","[fastqc, trim_galore, fastqc]",
1101,,9ba851f244a615be,Workflow constructed from history 'bctools_map_bt2_hg19_v5secretbt2 G2Msubset repA',"{0: [], 1: [0], 2: [0], 3: [1], 4: [2], 5: [3], 6: [3], 7: [5], 8: [6], 9: [7], 10: [9], 11: [10], 12: [8, 11, 4]}","[secretbt2test, bam_to_sam, samtools_flagstat, tp_awk_tool, tp_awk_tool, extract_aln_ends.py, wc_gnu, merge_pcr_duplicates.py, tp_awk_tool, rm_spurious_events.py, wc_gnu, tp_awk_tool, cat1]",
1102,,9d7e6529f64e5fa4,Workflow 'Galaxy Course: Day 4' - Variant Calling,"{2: [], 3: [2], 4: [3], 5: [4], 6: [5]}","[freebayes, vcfallelicprimitives, snpSift_filter, snpSift_annotate, snpEff]",
1103,,949d8bdffaaf6fa4,Workflow constructed from history 'History 3',"{1: [], 2: [], 3: [], 4: [], 5: [], 6: [2], 7: [6], 8: [7], 9: [8], 10: [8], 11: [9], 12: [9], 13: [10], 14: [13], 15: [13], 16: [13], 17: [14]}","[ncbi_blastp_wrapper, ncbi_blastp_wrapper, rgweblogo3, ncbi_tblastn_wrapper, EMBOSS: backtranseq2, random_lines1, Cut1, Cut1, uniprot, random_lines1, clustalw, rbc_mafft, uniprot, rbc_mafft, muscle, clustalw, rgweblogo3]",
1104,,9df5d0e15c3d3767,Analyze Tag Freq,"{1: [], 2: []}","[wc_gnu, Count1]",
1105,,95f115111674e877,Exome seq,"{2: [], 3: [2], 4: [3], 5: [4], 6: [5], 7: [6]}","[freebayes, vcfallelicprimitives, snpSift_filter, snpSift_filter, snpSift_annotate, snpEff]",
1106,,906c9d988a47f629,Unnamed workflow,{1: []},[fastqc],
1107,,9c5c52d9c774dd37,exome-seq tutorial,"{1: [], 2: [1], 3: [2], 4: [3], 5: [4]}","[freebayes, vcfallelicprimitives, vt_normalize, snpEff, snpSift_filter]",
1108,,931d0e14490cee2e,Workflow constructed from history 'Introduction',"{2: [], 3: [2], 4: [3]}","[get_flanks1, gops_intersect_1, Count1]",
1109,,94eaca4fe46a3d1c,170215-CTCF,"{2: [], 3: [], 4: [], 5: [], 6: [4], 7: [5], 8: [5], 9: [6], 10: [7], 11: [8], 12: [11], 13: [12], 14: [13]}","[fastq_to_tabular, tabular_to_fastq, fastq_groomer, fasta2tab, bwameth, Grep1, Grep1, pileometh, tab2fasta, tabular_to_fastq, fastq_groomer, bwameth, pileometh]",
1110,,900c9a1fe7d0779c,Where do my peaks fall?,"{2: [], 3: [], 4: [2], 5: [3], 6: [4], 7: [5], 8: [6], 9: [8], 10: [9, 7], 11: [10]}","[bedtools_intersectbed_bam, bedtools_intersectbed_bam, sort1, wc_gnu, cshl_awk_tool, addValue, cshl_uniq_tool, Count1, cat1, barchart_gnuplot]",
